dist_name,spec,n_events,prop_excitation_mean,alpha_mean,alpha_p_pos,a_0_mean,w_mean_pop_density,w_mean_med_inc_avg,w_mean_lep_density,w_mean_edu_hs_avg,w_mean_ndvi_mean_4yr,w_mean_RLD,w_mean_RMD,w_mean_RHD,w_mean_use_com,w_mean_use_civ,w_mean_I,w_mean_T,w_mean_GW,w_mean_vac_area,w_mean_landcare_area,w_mean_alloc_avg_d_cnt,w_mean_alloc_avg_s_cnt,w_mean_unique_device_ratio_aw,w_mean_betweenness_avg_w,w_mean_pagerank_avg_w,beta_mean,gamma_mean,loglik_mean,sigmax_2_mean,a_0_lo,a_0_hi,status,error,runtime_sec,offset_coef_mean,offset_coef_lo,offset_coef_hi
West Park,baseline,2492,0.6805657744407654,0.9842621088027954,1.0,-0.24379979074001312,-0.0794651135802269,-0.16454672813415527,0.28465425968170166,0.1376170516014099,0.04335332289338112,-0.026058431714773178,0.32543617486953735,-0.19692692160606384,0.15565134584903717,-0.0988348200917244,-0.7049388289451599,0.1519469916820526,-0.8197728991508484,-0.006207731552422047,0.12097988277673721,-0.31509020924568176,0.022276924923062325,0.11633916199207306,0.222580224275589,-0.1351667046546936,16.95582389831543,5.477766990661621,7402.908203125,7.395659486064687e-05,-0.43287160992622375,-0.04963953047990799,fit,,90.8,,,
West Park,offset_fixed,2492,0.680740475654602,0.9841444492340088,1.0,-0.4096054136753082,-0.09410775452852249,-0.150657519698143,-0.20472721755504608,0.08356442302465439,-0.0952267199754715,0.005752425640821457,0.17277728021144867,-0.18959298729896545,0.2719840705394745,-0.028537603095173836,-0.7028730511665344,0.22991788387298584,-0.989734947681427,-0.03087696246802807,0.13654012978076935,-0.37747201323509216,-0.07056023180484772,0.11492626368999481,0.21793784201145172,-0.08647400885820389,16.946617126464844,5.472780227661133,7446.25341796875,7.383115007542074e-05,-0.6340043544769287,-0.1791672706604004,fit,,75.8,,,
West Park,offset_free,2492,0.6790656447410583,0.9846899509429932,1.0,-0.47951987385749817,-0.05548417940735817,-0.14477305114269257,-0.33287662267684937,0.10325454920530319,-0.11588498204946518,0.006224822718650103,0.23724505305290222,-0.17309381067752838,0.24328665435314178,-0.018275558948516846,-0.7102460265159607,0.2622351050376892,-1.1186972856521606,-0.020436668768525124,0.1410638689994812,-0.4230307936668396,-0.11678799241781235,0.12955926358699799,0.22819878160953522,-0.07110635191202164,16.928424835205078,5.4644775390625,7462.3642578125,7.404281495837495e-05,-0.7143347859382629,-0.23143954575061798,fit,,11.7,0.5997341871261597,0.07945748418569565,1.1021595001220703
