X,Y,T
-75.14396882060515,39.953436019556264,1.1857692806513374
-75.18119183247826,39.940524536503105,1.187926591252096
-75.1466031885764,40.06690949878994,1.2639575985524993
-75.1778179348456,39.9337330947519,1.3309509699401156
-75.13223037871332,39.994218168794035,1.3739888537848586
-75.16279327338884,40.05837089775886,1.4077382414262356
-75.14073915109094,40.03156185591368,1.457651507616785
-75.10980285149303,39.99125117177387,1.4938560218097172
-75.15347150781109,39.93014299853003,1.511395637591801
-75.25282362418976,40.04961610480236,1.5205398787804887
-75.22535375829668,39.95836882374003,1.5451923941078634
-75.16119720515384,40.050206348184716,1.5458233816160352
-75.15781284227289,39.99384975177439,1.5747468855555649
-75.15781284227289,39.99384975177439,1.5852131209803106
-75.0857319238919,40.04235438886753,1.6065470034321072
-75.15272476250254,40.05482650480109,1.609547948101487
-75.16149409004191,39.97145439078266,1.6217728413598902
-75.15352386066684,40.054859363701205,1.6610673354829772
-75.1753445011983,39.982518656149644,1.6721310142190435
-75.1377845642891,39.97727105763659,1.692596191034726
-75.24630827750725,39.89509729683897,1.693136989049052
-75.15829718995474,39.92960341672681,1.6941354744402095
-75.1403258355239,40.03133246804581,1.6947800254760825
-75.15780228268318,39.99378190594155,1.7036344069321168
-75.23690872946577,39.9220856538148,1.7095882091275199
-75.11973810574814,39.99576974880841,1.7333541120378362
-75.0806582586041,40.028008483385754,1.7388336527410087
-75.15106054592871,40.059528796488095,1.758850205602707
-75.10992674400164,39.99077147977011,1.7627440111211272
-75.23465044686435,39.94054872765279,1.8818561945096615
-75.16272309103665,39.98662342765924,1.8959009744073838
-75.1480109571042,39.926611679282686,1.9174715506331954
-75.15406586061924,40.0094586976781,1.9411062386465743
-75.04450705407014,40.03646390200961,1.949033733925964
-75.20253384179009,40.00403000985574,1.9665193627903466
-75.08378116637944,39.98245937129301,1.9927018956409623
-75.24722418353339,39.892645502639574,1.9951422241437176
-75.11478501043298,39.99983953123255,1.9979522584734493
-75.18479559325304,39.92260064754807,2.004642490603732
-75.14959480517292,40.02077672182422,2.00543263923665
-75.16858374274099,39.96788407924817,2.011790490167784
-75.13003135129392,40.03462430910278,2.012505460097013
-75.05372491474971,40.0111342586722,2.0146145130407476
-75.0531155732127,40.010918110372465,2.050923309529181
-75.12956961164963,40.02391209021946,2.0528228797036516
-75.18442747404232,39.94084620774401,2.054786126532135
-75.23899160023245,39.9159725059597,2.059947061537222
-74.96666749909792,40.10280996793899,2.0717418384860626
-75.12376357596435,39.98693947641617,2.0854476954638934
-75.1412246149938,39.9632698087716,2.0907633363872677
-75.1792724951462,39.94250538738053,2.113477296275705
-75.1782835762919,39.941621873056135,2.1144967167802817
-75.16518000007507,40.06835414794443,2.1366653514598877
-75.22217407871518,39.97511523179788,2.1445987438071135
-75.16260223487971,39.92304243061428,2.1488614953631746
-75.14715861515936,39.9939454875549,2.15693856095613
-75.147678106643,40.06372713835068,2.1633346188599463
-75.06400917181509,40.03704998336609,2.1853054454535368
-75.18978697514622,40.018836308494734,2.2027829401617316
-75.1807576727229,39.97325741920109,2.209243287580069
-75.04505324274672,40.04960562692401,2.2108554054333065
-75.11375907190273,39.982445645955785,2.256704626789251
-75.17825427309475,39.94171522207428,2.2624872441846433
-75.14259128311677,39.976783898271556,2.266464311906222
-75.15616224094406,39.95413724232814,2.267498194664408
-75.1539414678082,40.02937347553678,2.277663437801551
-75.15914079536351,39.9252575285731,2.2864000431172404
-75.14031127486248,39.9681207474907,2.2998563881465937
-75.1404018554039,39.96501003284469,2.3325380730683047
-75.23664363373246,40.03629674204461,2.3392688596747324
-75.02232791229444,40.039883593261955,2.3637920196154965
-75.12386455232361,40.04127406982609,2.364518943207811
-75.17097243318923,39.984262607560595,2.3839697976543435
-75.14066160558006,39.9648781471819,2.3986585431235206
-75.23987827131661,39.96356350638341,2.415271408399649
-75.1782744773257,39.94881628055959,2.4314735439850077
-75.12926055894478,39.99854041806884,2.444638458654384
-75.17358834931426,39.93716297650808,2.504961390063816
-75.15967806838076,39.948793551055395,2.508261576449503
-75.17233526728246,39.99162373418061,2.5212301593530797
-75.12335663485396,39.99283737233096,2.549250916894819
-75.13788394394861,39.979522034703265,2.5623458307690234
-75.1227246487049,40.02605218274795,2.5874730853804206
-75.1526023590604,40.06764720491066,2.6049257828620602
-75.17527457556128,39.97469049313573,2.609806884904659
-75.22418733070165,39.97391706192442,2.6195248387228705
-75.05372491474971,40.0111342586722,2.6234086554697043
-75.23817992435065,39.96765555072342,2.628889766611279
-75.14141654912918,39.97957110404731,2.6409529048941636
-75.11933219585745,39.98922186584675,2.6440373407321336
-75.04985276246711,40.01240027234646,2.6491969839269163
-75.1167230364501,40.000089392091795,2.65190018526377
-75.23065581941384,39.9976719777874,2.6590231547629113
-75.11383801209318,39.99960425583123,2.6612749319629967
-75.15626401620719,39.954081877118625,2.66207208767121
-75.16560585710747,40.06859930210295,2.6635849494267334
-75.15509702624051,39.93621949370006,2.683338839765784
-75.12392669374509,40.04078495335451,2.6886391785632844
-75.12618032755854,40.037583626386144,2.7079166635930174
-75.07575560224335,40.01638852643627,2.7103747698086322
-75.21454359739003,39.955483615246415,2.728195434893703
-75.16129619315356,39.94577507823974,2.7294054886680663
-75.18365410515081,39.932846521624015,2.729423005461033
-75.16096411621434,39.946951822751316,2.736570737640203
-75.20218317761154,40.047326376782365,2.7459263343952274
-75.17401232935909,39.9381846405778,2.749999226474649
-75.08000072913843,40.011508715203504,2.7837189475079565
-75.14706043366567,39.994795297461785,2.803462031608536
-75.16417895816461,39.9488377808836,2.8212854163241174
-75.1402226765246,39.9743888714451,2.8227957254876506
-75.17005028820371,40.04252148470182,2.8350587230455266
-75.18096184325675,39.98180851297228,2.8355725120012796
-75.22341829388948,39.926426879196406,2.8356277463746564
-75.15481423616752,40.05173763518898,2.8459695478225755
-75.21536394939574,39.95440486900352,2.8548571207008786
-75.18365740374072,40.038263469544965,2.863620383425766
-75.00759402232225,40.04923025230797,2.867300908410991
-75.15347150781109,39.93014299853003,2.8717516215369634
-75.17795605165057,39.914576602949396,2.884095251411005
-75.22768815901865,39.94371268299235,2.8851412062504127
-75.14042939341779,40.03415612414486,2.8999430015608465
-75.22447295185894,39.96260742431403,2.915301604485979
-75.11383801209318,39.99960425583123,2.9157537159141036
-75.05372491474971,40.0111342586722,2.9328346027487178
-75.1352966388801,40.02465393001762,2.95224000238012
-75.22319463853924,39.92240367115263,2.976907300897987
-75.15240926914845,40.062175774471314,2.980348134006574
-75.16697695421432,39.99885838934762,2.9820842882870533
-75.14179361969585,40.053632075845975,2.9896005319827457
-75.16136638798619,39.924130326971046,2.9912808004842035
-75.16133254178659,39.94560132612044,2.996077923085726
-75.17290282564765,39.91974632292804,3.002694452774492
-75.18444707014241,40.00984325761636,3.003173113399368
-75.21595061265914,39.93784758765159,3.0115119813891273
-75.23190284902412,40.03433310020972,3.02450976990107
-75.15077992581583,40.050198752097934,3.063013937445066
-75.16131626582099,39.92452009081132,3.073402058351525
-75.14394014113735,39.99558115107503,3.075343054297031
-75.18923786878348,39.932048313340225,3.0812092742514077
-75.22755061421513,39.94180543763428,3.083884673663605
-75.18116452778018,39.924680069700216,3.0959014412720474
-75.11964784916528,40.0257404248151,3.097253765956206
-75.14746670253545,40.00179708444587,3.0996252156821207
-75.1989796830639,40.04371679493735,3.1002587759138978
-75.16215095403747,39.962277835413694,3.126134231804518
-75.23621387885103,39.913594719064626,3.1276897143608124
-75.16953673887181,39.99903864474228,3.137697803974576
-75.20282036830194,39.95712375709039,3.164425187103199
-75.18923786878348,39.932048313340225,3.1650541900725133
-74.98242365301752,40.103957043677575,3.1762327153909875
-75.15014258185036,40.05157907966119,3.182252239756537
-75.18474229916339,40.03909343917877,3.202680423573246
-75.13444457441756,39.974922533827154,3.2266529132757915
-75.16119720515384,40.050206348184716,3.2384492959283397
-75.17816178619294,40.04079898104434,3.2411176468964347
-75.16607100953523,39.963964894454115,3.241740553988189
-75.15186480329967,40.01232917434064,3.2549680792478606
-75.11542594510365,40.022265397988974,3.270502159997571
-75.0658002830388,40.00988964819025,3.2842576828057752
-75.08945195960916,40.00528769095539,3.2992022612210787
-75.18497644234006,39.97487834411543,3.3000420292304544
-75.21421066732472,39.91743211265782,3.3085571982827133
-75.17117288706793,40.019208035972696,3.318578347210662
-75.22455804908844,39.963287162683365,3.323801626238643
-75.14083665507658,39.98732371577484,3.3572983814971713
-75.10415697187727,40.00738080503437,3.382975070426399
-75.11383801209318,39.99960425583123,3.3863005010940235
-75.1356062371724,39.97077886090839,3.3900881920810657
-75.17272832695201,39.92537211915977,3.4276065199667727
-75.07574863758306,40.035572213587216,3.437047143060183
-75.1802910707854,39.92944275114855,3.437812952046393
-75.21887258645731,40.025725732616664,3.4508640534919635
-75.13189499207643,40.000506949893484,3.4538716975143453
-75.11948158142023,39.99862604755296,3.459230648473621
-75.18020846401232,39.97567563270133,3.4853491357825814
-75.21855742129196,40.025028771409815,3.505473796392158
-75.16468846671006,39.981662759415016,3.513454144295334
-75.22000568527633,39.95769600939661,3.5160000512305913
-75.1745840218566,39.98511130268441,3.531627374799974
-75.24311195638393,39.97249659172849,3.5411281840867987
-75.11216207230675,40.03030596396462,3.543992142357818
-75.13568831903626,40.00093389425174,3.546228007975693
-75.14265027584051,39.94749051372479,3.5493981888211814
-75.17329495047075,40.03811782464858,3.56500392692218
-75.23547962989966,39.92592754337751,3.5796688852590575
-75.13313008997186,39.980154713529224,3.617582511822674
-75.1742236177417,39.9212086908611,3.6218804696355207
-75.15376749182687,39.934270743532764,3.633459838936199
-75.1177587801678,39.9769259220655,3.6431110289884026
-75.2252122032233,39.92794778499885,3.6933678719660867
-75.2168440780477,39.973921753082195,3.724413903085039
-75.09960909780781,39.99938233208524,3.7298650853259416
-75.06985595320658,40.048691921679364,3.7377521883555085
-75.11562870681927,40.026300515561275,3.741709982321746
-75.14109755476244,39.969841833176915,3.7439531973399234
-75.22341829388948,39.926426879196406,3.7465300384927795
-75.1706513051202,39.93969056844339,3.7528521103263386
-75.12691430228374,40.02722325919166,3.7607701971720884
-75.11456675687133,40.02627585537355,3.7774832514734618
-75.17758510658521,39.97977573097421,3.808745413098624
-75.24305839729503,39.95999310720664,3.8199993636442406
-75.0717839430664,40.03630518550435,3.8218373750184114
-75.10506143078175,40.042222539714075,3.8420249187511812
-75.18612274779969,40.045219794337406,3.8470174360004252
-75.08811101025528,40.03331690210331,3.85916139310639
-75.17854242715052,40.04050119587806,3.8615093031181056
-75.16325035610059,39.94639503700655,3.871883343649693
-75.14220994514858,40.00692836216946,3.8757303809880823
-75.17823448371054,39.972888896109865,3.8925327397550893
-75.18116452778018,39.924680069700216,3.892649762226034
-75.07684195269374,40.023258982924204,3.900739682626241
-75.05881393351909,40.019613875360776,3.909629269790158
-75.2404142609918,39.96047229182808,3.909910131855122
-75.16850104725752,39.99890531788018,3.9227967159364385
-75.24411914657584,39.95117705414941,3.9260971259915953
-75.17207973581715,39.98191684190952,3.940939248128976
-75.11257671308854,39.977781657262035,3.9410123891878674
-75.16987686233541,39.99919031827184,3.9435497721759525
-75.17220294591294,40.044085710291036,3.9472797656793692
-75.16973265322848,39.99590545891523,3.9534709475292384
-75.21226983676249,39.91983038117896,3.972912046881248
-75.11971033361957,40.025223669761985,3.986752234210638
-75.14216251721498,39.97651560946523,4.0137428203637615
-75.22550715401724,39.92041544552911,4.037552594649304
-75.25094064139097,39.9664731098797,4.082993950046792
-75.14745316985622,40.01047244583436,4.106337355600003
-75.20282036830194,39.95712375709039,4.106707537709258
-75.17226643188694,39.93609659810571,4.12223256790076
-75.2354943836023,39.947761272611885,4.129189950074408
-75.15863931942302,39.9448296005481,4.13577045302361
-75.16429167887703,39.943650145958614,4.165029291976007
-75.15313729200703,40.0680754842014,4.165794579288213
-75.23335854928048,39.94904568958186,4.183458420717909
-75.23613398109302,39.947920377216406,4.187468254565658
-75.13467637504323,39.98477761579331,4.194922668113888
-75.17039402895652,39.92446183330095,4.205014954260472
-75.13105394368829,40.017654852532516,4.205227610234677
-75.13346126146321,39.998507037934225,4.206404078635987
-75.04954689916335,40.05522140206859,4.226666310791486
-75.16956760480615,39.93336519208215,4.235433934639668
-75.19327200279761,39.93377771502757,4.24152807354107
-75.15863931942302,39.9448296005481,4.247399281504551
-75.07232768408004,40.06341924266048,4.248429137132423
-75.12001391160648,40.0227077523686,4.265749357538797
-75.16400993149071,39.94352989896307,4.276057161979421
-75.15690621405476,39.99413528167756,4.301446099848138
-75.06726730419014,40.02973476303658,4.3208125816111
-75.22440904949136,39.96325901592037,4.359914647435692
-75.17751383808601,40.02674390514277,4.367458976334538
-75.15861010731703,39.915695288221194,4.369633083494559
-75.17482544870704,39.91895718605545,4.37771563242687
-75.18257847218072,39.92613894161264,4.3824709254429415
-75.16332150808827,39.94392097234933,4.3882368549200015
-75.22938987057483,40.03692889610002,4.41485629958161
-75.12499834534057,40.02229256530177,4.420179394304856
-75.05993725282718,40.047752316706166,4.426452737658441
-75.1367935413798,39.96937192403506,4.437738165717732
-75.15910330060424,40.05124055447932,4.438161985295498
-75.23586581290704,39.94786467697984,4.4498004240299736
-75.13220049192189,39.98421901837662,4.4503740609384534
-75.11410874494526,39.977511455824015,4.459429389276003
-75.1592204629832,40.00199651108385,4.459934186254692
-75.08074475794264,40.006278372490385,4.462109312165665
-75.17320347790927,39.9297889517921,4.484439593224397
-75.22525864264557,39.964713930594364,4.51160863238434
-75.03829933931597,40.07126288690917,4.550058995832398
-75.18006591203448,39.93889740436521,4.554009837231137
-75.16129619315356,39.94577507823974,4.59248363129785
-75.14576840565366,40.006456446714644,4.593909097409624
-75.16133254178659,39.94560132612044,4.61900289568972
-75.1732256295613,40.00184759410733,4.6305922421874754
-75.17666035898135,39.925272769807044,4.6347959745662335
-75.16997166685407,39.9960385535788,4.659419802163586
-75.07843608299278,40.00906535701762,4.659843761716362
-75.16094573084038,40.03570332191944,4.669128877814915
-75.13195215268578,39.98449540168487,4.685093990792217
-75.16124680709929,39.94600929872344,4.706782836170768
-75.14623308191672,40.00275193274362,4.715558696776242
-75.16040881721648,40.05150744934934,4.734498347342755
-75.15613865504618,39.97272453871159,4.755959288803845
-75.13834187931454,40.04233346471977,4.78705907262374
-75.17771347108831,39.948526882381195,4.794176779247671
-75.15495161790467,40.03027841671429,4.814154514301422
-75.04793673564376,40.06128774489529,4.814210745302704
-75.22849032011405,40.0308543390689,4.816916999038293
-75.03414819508453,40.08193315480617,4.820934514640599
-75.21568169230318,39.93761628339758,4.822367594655458
-75.11630955427222,40.00260607294496,4.8453626780618055
-75.14176854889025,40.0543071343051,4.863596232686318
-75.13220049192189,39.98421901837662,4.868739407761655
-75.17401232935909,39.9381846405778,4.885392316317452
-75.16867435175512,39.95188655582023,4.88958172339149
-75.17215567745228,39.99237319762296,4.906703592783024
-75.14068893468085,39.963343652586374,4.9093872593457135
-75.13340714857694,39.99891698096515,4.916854119389806
-75.2384541517471,39.963293375756166,4.930559478226275
-75.14576840565366,40.006456446714644,4.959234221172312
-75.15662424373441,40.03007569897979,4.968200668578011
-75.23041122029133,39.96055307662759,5.0109287409642205
-75.15967139769825,39.9375904756255,5.033209806254848
-75.24729816953865,39.96478475257127,5.053247040075738
-75.13273176117688,39.98487943827077,5.08133110378224
-75.15750051214766,40.01918332392497,5.1399365455006985
-75.1760637399102,39.96993520788078,5.158451719870733
-75.18514210538335,39.97222497790267,5.21668924606681
-75.09844604703575,40.00935340072291,5.220774056371908
-75.16232206547326,39.94774882252221,5.264636545315543
-75.15635705082931,39.92678758988739,5.282133896654849
-75.2396531924948,39.965087138043685,5.327066921799734
-75.2113777026104,39.956049888742896,5.37478442462347
-75.17792790519287,39.924171194445236,5.437698716762032
-75.14439828275395,39.95565502987815,5.520687669679373
-75.21541769172222,39.98485992484842,5.525029951996703
-75.22463967035851,39.93620098435671,5.570943157881767
-75.13636050014696,40.04206531828365,5.585180562477514
-75.13592300784295,39.980564021641634,5.6196693191939735
-75.1355383625079,39.986655698143785,5.671721500073868
-75.15711416601903,39.93454535381092,5.7241256164229375
-75.21364223148075,39.95607089476558,5.726471232718341
-75.2295015541668,39.95575745982977,5.74725806243082
-75.16206095509084,39.9478301295954,5.759165471673476
-75.17633336155954,39.96997014010974,5.786255983641331
-75.15967806838076,39.948793551055395,5.788821174477764
-75.13569282705721,39.985379247107645,5.792044012109682
-75.02150714243064,40.0416123530396,5.802485276722109
-75.1537571628477,39.94249188687998,5.811896090934537
-75.02555175190419,40.04825371380612,5.842718313527892
-75.10479038766665,39.99705082598626,5.897978739965519
-75.1860388703126,39.985430349602325,5.898334565481589
-75.14991433520017,40.01395803635912,5.9032592116249925
-75.13284012359094,39.98032451636269,5.926386239964607
-75.1651612131076,39.97164545329414,5.953743022379821
-75.1537571628477,39.94249188687998,5.9753742008683135
-75.14107900688477,39.96665524637468,5.990415259437097
-75.13725352147402,39.96907578529463,6.089150970178228
-75.04990811920416,40.04656762339177,6.186021294742312
-75.1819529428836,39.9391098425132,6.291815101122127
-75.21975475180008,40.023853368095914,6.339965980380742
-75.1767293305036,39.9508074418971,6.363512650989578
-75.1459402119235,39.983494318475046,6.477209769624154
-75.13965988181546,40.03293103657073,6.502736417052293
-75.24043367714613,39.960738471549405,6.545617429004922
-75.14888764662088,39.939871383602615,6.562741904029325
-75.18041420770479,39.97515475951674,6.5716462852918065
-75.17681392549736,39.95081816693826,6.6014128406628245
-75.18038104310202,39.9755065509249,6.654234966736159
-75.16605029456984,39.985218616784785,6.665320425726295
-75.12499111621307,40.02584083654446,6.689086635727994
-75.15104250518324,40.052150105193725,6.711166219021622
-75.18087900790499,39.97609184807152,6.774650197917741
-75.1635483098808,40.03239135590405,6.81248162256134
-75.1732596686594,39.975500071497564,6.86438830312822
-75.15716260194404,39.92080111538288,6.898947058149159
-75.04560761827744,40.04067394004373,7.017673200653029
-75.10980285149303,39.99125117177387,7.043186963931793
-75.1695872069883,39.9962378890792,7.044211914325156
-75.18140466076652,39.927052834946494,7.045192936546425
-75.21074376196549,39.94123199104234,7.051258302349454
-75.05180044829551,40.04917478856131,7.059852636518979
-75.16550412902367,40.02935531787569,7.0628441217378315
-75.1177587801678,39.9769259220655,7.078094764817969
-75.04860524009088,40.04837384936828,7.085461456547222
-75.1630045705346,39.94444399234608,7.102622700037
-75.1690257441511,40.03635962550763,7.111142634257496
-75.168019664886,40.03711774418693,7.122983344682135
-75.11692544053841,39.99921011179132,7.137449467067636
-75.14797895627737,39.989364180093055,7.160734052444764
-75.15098632930115,39.96571644513257,7.165801728129003
-75.16935925366079,40.0364072191561,7.179478101414695
-75.15593570324246,39.94239303660298,7.182686764133243
-75.16697695421432,39.99885838934762,7.1893025693091515
-75.1538961225678,39.96513809954019,7.221093480963606
-75.16962817144784,39.92437326474142,7.252956867669925
-75.14546053788206,40.00361284498722,7.256697169179781
-75.15481333012148,39.99619966157722,7.264419845959956
-75.14555532125551,40.04636165405246,7.269862043663778
-75.23580820480439,39.94683701270352,7.2744652660515525
-75.17385104666343,39.94336488976538,7.292473552544718
-75.15198802487349,40.017616648579484,7.309019094156692
-75.14018191503344,40.05381709987832,7.309835440390795
-75.2275663446002,39.97373189135999,7.334344388428422
-75.08838106390934,40.033927603385784,7.351516432136891
-75.0508240660974,40.049410143215226,7.357330579743021
-75.16088808859281,39.973613608889984,7.417647782672582
-75.23052052240847,39.926395686376125,7.471261825436725
-75.15404660597665,39.93218867039238,7.497755360593958
-75.16763953595853,39.98898492804839,7.499577713886736
-75.20282036830194,39.95712375709039,7.518796568417402
-75.1096022078516,39.99102238233575,7.523173460634743
-75.16521207436304,39.97927146068419,7.524191835775211
-75.2175563189199,39.94845709484036,7.544707214988641
-75.14969435822557,40.063205837538845,7.5628463714516565
-75.1165554135303,40.02504081424875,7.5638114782941575
-75.1388294263295,40.00764925307055,7.567617988064516
-75.16202575544072,39.967603218981544,7.575587727881045
-75.06087891923774,40.05561181455112,7.6117431939726625
-75.17201673277195,39.936486813672936,7.623031761136734
-75.14930350337956,40.06337499594032,7.632212741724096
-75.10690392276979,39.993190760195404,7.6501112490841
-75.04953150051396,40.04650766887899,7.650542809094222
-75.11427839528999,39.99496103678536,7.68803020591397
-75.17768315559972,39.933690859170454,7.696636211909471
-75.15613865504618,39.97272453871159,7.707034231424041
-75.12155845022764,40.02727122154074,7.708980613670747
-75.22787927845565,39.97398754902361,7.716564477623352
-75.16699535756622,40.0002401089255,7.727364348425072
-75.12573893446645,40.045722031534396,7.778165166284702
-75.12155845022764,40.02727122154074,7.779658959685818
-75.1485938561184,39.987849025154816,7.800173110358898
-75.21960482648217,39.95686383533996,7.8152361026759145
-75.16103498034386,39.92450241544396,7.8165951680733645
-75.15864601847714,39.965397920555894,7.8480818057906925
-75.13467637504323,39.98477761579331,7.859502858606133
-75.18261103418972,39.97549374404971,7.860772126041474
-75.17930073874783,39.98809800619348,7.869223440517307
-75.1670134751398,40.03743406740242,7.898202787085838
-75.24486488230559,39.980690612592646,7.914078481376601
-75.16595043867696,39.986042930245034,7.915563956060928
-75.18359375734543,39.92797229244945,7.926258482603393
-75.13468349746508,39.984744380853456,7.946998899126344
-75.11781107508018,39.976959699909386,7.965737778613352
-75.11768881406068,39.98987281176399,7.984754335880128
-75.04464703861517,40.06053322486826,8.010765199524952
-75.13428780440775,39.97428113376138,8.0260487760537
-75.13969007251724,40.02523620874362,8.068304441497032
-75.17747577215818,39.933734238722174,8.08335137146227
-75.1177587801678,39.9769259220655,8.104773736331113
-75.15137186524665,40.01013390957662,8.104900750298569
-75.22353130322199,39.95727947687753,8.122955170621534
-75.09064940276357,39.985713375631995,8.13748959272756
-75.13119103930516,39.977797183173564,8.158967176594635
-75.13084145810497,39.98917969505633,8.17289236352138
-75.16196544798244,39.91579860888866,8.234052319948585
-75.08321246500371,40.03494287522199,8.257394549933014
-75.12574702770728,40.03466908912323,8.26098280813938
-75.1631745179229,40.05823453750031,8.267452866586986
-75.18116452778018,39.924680069700216,8.272588944564513
-75.1298502777917,39.96777708623765,8.2821878484397
-75.14089469031913,39.98961612918748,8.30167608455814
-75.11442001661405,40.026658616230776,8.31161967174867
-75.21738158051777,39.9440981776116,8.3288717622797
-75.16124680709929,39.94600929872344,8.349998922103568
-75.17118942036423,39.92321803555216,8.364494947892874
-75.21952404690276,39.944911581936644,8.377348617373192
-75.21738158080066,39.944098177211785,8.4266460090747
-75.16907910120369,40.005764013015515,8.444951538382057
-75.18261103418972,39.97549374404971,8.486571042132592
-75.15855822547005,39.91668951483023,8.494117230678501
-75.18383314168015,39.987096614297585,8.504978827781686
-75.18599144062338,39.927728243919546,8.509064535413094
-75.22455804908844,39.963287162683365,8.513054157350892
-75.1439386831618,39.966352470932456,8.516092798954707
-75.16428322254714,39.99460835058845,8.534894333516029
-75.1528897574919,39.94813282697924,8.543470211859544
-75.10035354564683,39.99734137800278,8.55757946588129
-75.12022961390353,39.9890078376773,8.578123973043708
-75.14949634748989,40.06257539966782,8.593200957127909
-75.24620292897433,39.98049674637147,8.604533833797744
-75.17920165508826,39.989252178062905,8.604776523098751
-75.17300452169367,39.92296954820624,8.612827470043161
-75.19188219039405,39.96276140140079,8.626253014516404
-75.16139907722331,39.98601621026539,8.629965092989057
-75.17094887778778,39.97938007972496,8.631293362685012
-75.16129619315356,39.94577507823974,8.634630959833812
-75.22868649304314,39.9459142102494,8.638564383020531
-75.13009487922444,39.98591569629567,8.64835095985703
-75.16572790709851,39.956058702837026,8.664292734923647
-75.05372491474971,40.0111342586722,8.668063751150171
-75.15954492765779,39.945633587131226,8.668889372021782
-75.16436616050738,39.94379978429002,8.669280407450188
-75.11488591099298,39.98480802180539,8.70134684276122
-75.1756263820619,39.98219235863769,8.704193529457658
-75.05042997003436,40.035014326044546,8.709541607821931
-75.17050501649244,39.99774568861623,8.710199425673638
-75.18122308886508,39.981373237816776,8.72449455149264
-75.18150244544172,39.927220687735144,8.730673673104862
-75.14710230101437,40.066322745319326,8.736881564859289
-75.08534227381892,40.010177308587224,8.77629088905373
-75.18096184325675,39.98180851297228,8.776647787668908
-75.1829753662391,40.02806525645113,8.780691044208407
-75.2338204267327,39.98369734398061,8.788904812427642
-75.16260453660199,39.967216987891135,8.794584861018565
-75.04662548523682,40.03728328345472,8.812924826556975
-75.18479559325304,39.92260064754807,8.830912365148983
-75.16703895919012,39.94070351018157,8.859847328200992
-75.15551900498836,40.02382258579461,8.866718270989793
-75.17013906991643,39.92327305678952,8.868685532195702
-75.23291577972564,39.923316814717595,8.8891218379414
-75.11474099953566,40.03597343570195,8.894058803483821
-75.14017255221302,39.969089470365155,8.9170460734931
-75.11951708938258,39.98881741225436,8.937658920305351
-75.16713755804452,40.04664280769899,8.970662063516148
-75.11387367526362,40.02528519550199,8.989755225809429
-75.17152549608757,39.92085744963792,9.004240397511959
-75.12562276439418,39.9696951624861,9.018774412076377
-75.18091884160785,39.9761788845108,9.02298043263402
-75.22620221845027,39.93752711190666,9.027782225600765
-75.14704302536937,39.997141621252716,9.064660930414878
-75.23026964803084,39.92633882907404,9.079096317737415
-75.1982495984356,39.96793134547471,9.105619721941046
-75.24570210342152,39.961179596437724,9.123986448907523
-75.17434205091845,39.94540707916001,9.124832464245058
-75.11855252007092,39.97523645168282,9.159939145643706
-75.2122594255694,39.97410150375562,9.170222702765015
-75.16455692226126,39.97501325605835,9.208955804811605
-75.09358613267986,40.05183323642718,9.211740130501646
-75.18097018042576,39.981767117361635,9.21995800410424
